session_id,wpm,accuracy,error_rate,backspace_count,pause_time_ms,session_duration_min,words_typed,typing_style
1393,77.5,87.4,13.5,16,534,22.8,31,Balanced Typist
1394,99.8,92.4,9.7,8,181,17.3,30,Fast Typist
1395,57.3,74.9,30.0,36,746,30.9,28,Inconsistent Typist
1396,79.1,91.8,10.3,61,538,8.0,11,Inconsistent Typist
1397,78.4,89.9,14.1,17,267,31.9,39,Balanced Typist
1398,55.2,85.9,19.5,19,548,15.1,15,Inconsistent Typist
1399,76.9,89.2,13.5,17,446,8.8,10,Balanced Typist
1400,83.0,89.7,12.4,18,207,16.0,23,Balanced Typist
1401,75.0,88.9,14.1,15,388,15.7,18,Balanced Typist
1402,100.0,97.0,6.4,29,1355,3.5,6,Inconsistent Typist
1403,66.4,90.3,11.5,20,470,12.5,14,Balanced Typist
1404,92.7,95.4,7.9,13,254,15.4,25,Fast Typist
1405,78.2,89.3,11.7,20,375,25.9,35,Balanced Typist
1406,76.1,88.1,14.3,33,948,11.2,14,Inconsistent Typist
1407,66.5,89.0,11.3,20,510,7.8,9,Balanced Typist
1408,38.0,75.5,27.0,28,898,26.0,16,Inconsistent Typist
1409,110.8,94.1,7.6,5,276,19.7,36,Fast Typist
1410,78.6,76.0,25.6,36,886,25.6,32,Inconsistent Typist
1411,47.9,94.5,6.2,19,1392,29.1,25,Careful Typist
1412,102.0,96.2,4.0,14,271,10.6,18,Fast Typist
1413,66.8,95.2,7.6,24,273,5.9,6,Balanced Typist
1414,77.5,91.4,9.1,8,294,28.7,35,Balanced Typist
1415,71.5,89.8,13.6,17,457,6.7,8,Balanced Typist
1416,105.7,92.0,7.5,11,161,31.6,55,Fast Typist
1417,61.0,94.0,11.5,16,353,21.4,20,Balanced Typist
1418,64.0,94.7,5.3,14,1176,22.2,22,Careful Typist
1419,82.9,90.7,12.5,18,547,22.5,30,Balanced Typist
1420,97.5,90.1,9.9,12,50,22.2,36,Fast Typist
1421,72.0,99.2,1.4,14,919,34.1,40,Careful Typist
1422,36.1,95.6,6.0,17,1058,16.1,10,Careful Typist
1423,105.7,93.7,9.3,15,321,10.5,19,Fast Typist
1424,67.9,89.4,10.4,12,441,17.3,19,Balanced Typist
1425,84.4,70.2,30.0,11,670,20.5,27,Inconsistent Typist
1426,111.0,94.5,6.8,4,191,13.4,23,Fast Typist
1427,116.5,96.8,4.5,9,217,17.1,34,Fast Typist
1428,71.5,100.0,1.5,18,912,20.4,26,Careful Typist
1429,64.2,94.9,7.9,16,325,12.4,14,Balanced Typist
1430,70.8,89.7,12.2,16,559,31.1,37,Balanced Typist
1431,102.5,94.7,7.1,10,125,22.6,40,Fast Typist
1432,68.1,97.5,3.6,12,1353,24.5,27,Careful Typist
1433,72.0,96.2,4.5,16,448,32.4,38,Balanced Typist
1434,92.7,95.0,4.1,3,220,20.4,30,Fast Typist
1435,95.7,93.1,9.4,1,226,9.7,15,Fast Typist
1436,102.0,94.2,8.1,14,97,8.0,14,Fast Typist
1437,81.5,90.3,11.6,22,406,23.9,31,Balanced Typist
1438,57.4,86.7,16.0,25,368,19.0,18,Balanced Typist
1439,99.6,93.2,7.6,12,251,6.3,10,Fast Typist
1440,120.0,92.7,7.6,0,193,12.1,26,Fast Typist
1441,77.0,83.2,23.6,44,714,29.2,36,Inconsistent Typist
1442,89.5,90.6,12.2,15,326,19.8,30,Balanced Typist
1443,94.6,93.7,6.8,5,335,3.0,5,Fast Typist
1444,20.0,89.0,20.2,0,849,26.5,9,Inconsistent Typist
1445,66.4,90.8,7.8,8,563,21.2,24,Balanced Typist
1446,40.8,96.9,5.8,3,1115,23.6,15,Careful Typist
1447,65.7,92.7,10.4,18,569,28.2,30,Balanced Typist
1448,60.3,97.3,4.7,14,939,25.8,26,Careful Typist
1449,120.0,92.1,9.5,5,142,15.5,32,Fast Typist
1450,94.2,90.7,11.3,6,209,7.9,13,Fast Typist
1451,74.9,89.8,13.7,16,394,12.9,17,Balanced Typist
1452,87.8,92.2,12.3,16,612,20.2,31,Balanced Typist
1453,61.7,93.2,16.3,54,598,46.1,47,Inconsistent Typist
1454,78.4,91.1,13.5,18,686,15.2,19,Balanced Typist
1455,53.0,85.1,23.5,47,712,5.2,5,Inconsistent Typist
1456,90.9,97.0,4.4,3,344,13.9,19,Fast Typist
1457,48.9,95.6,4.5,11,699,14.0,12,Careful Typist
1458,74.8,79.9,28.1,30,537,21.5,26,Inconsistent Typist
1459,104.6,77.0,30.0,65,960,41.8,67,Inconsistent Typist
1460,57.5,93.9,8.3,21,536,15.5,16,Balanced Typist
1461,66.4,92.9,10.5,15,264,14.1,17,Balanced Typist
1462,75.6,92.9,8.0,10,441,23.6,28,Balanced Typist
1463,105.7,96.5,4.8,16,60,26.0,49,Fast Typist
1464,96.1,94.5,6.3,12,58,20.7,36,Fast Typist
1465,98.2,98.3,1.5,5,251,6.8,12,Fast Typist
1466,90.4,97.1,4.9,10,291,17.2,26,Fast Typist
1467,62.8,93.6,9.5,15,358,19.8,19,Balanced Typist
1468,49.8,82.9,18.9,34,471,2.0,2,Inconsistent Typist
1469,99.1,97.3,5.3,10,311,40.0,68,Fast Typist
1470,99.1,92.7,7.5,11,50,3.0,5,Fast Typist
1471,81.0,83.1,30.0,20,1110,2.9,4,Inconsistent Typist
1472,58.8,83.6,20.0,53,485,17.0,17,Inconsistent Typist
1473,68.9,77.7,28.2,44,847,17.7,19,Inconsistent Typist
1474,64.8,95.5,3.6,6,328,13.6,14,Balanced Typist
1475,76.5,92.4,9.9,16,442,21.2,28,Balanced Typist
1476,110.7,93.5,7.9,6,247,18.0,31,Fast Typist
1477,83.1,97.8,4.9,12,435,22.6,30,Balanced Typist
1478,100.3,92.7,8.4,3,370,24.5,38,Fast Typist
1479,97.4,86.8,18.8,36,866,13.5,22,Inconsistent Typist
1480,54.7,85.1,18.9,26,1211,16.5,15,Inconsistent Typist
1481,68.4,83.4,23.8,34,394,17.8,20,Inconsistent Typist
1482,31.3,79.4,27.0,32,1053,26.6,14,Inconsistent Typist
1483,62.1,92.8,8.2,18,532,23.5,24,Balanced Typist
1484,59.2,83.0,23.5,49,736,22.4,23,Inconsistent Typist
1485,88.7,91.1,9.9,3,324,5.8,9,Fast Typist
1486,88.2,93.7,7.4,10,144,18.1,28,Fast Typist
1487,77.7,95.2,4.8,7,943,41.5,55,Careful Typist
1488,74.6,96.5,4.5,9,823,20.2,24,Careful Typist
1489,88.5,87.5,15.1,22,283,6.9,9,Balanced Typist
1490,87.5,93.2,10.0,5,50,5.2,7,Fast Typist
1491,52.1,97.9,2.8,3,848,56.1,45,Careful Typist
1492,90.2,92.2,11.0,11,338,17.0,25,Fast Typist
1493,66.8,92.4,11.3,19,532,24.1,25,Balanced Typist
1494,74.4,91.9,10.7,12,223,28.2,34,Balanced Typist
1495,102.5,91.9,9.4,0,201,14.6,24,Fast Typist
1496,46.8,95.2,5.0,16,924,19.7,16,Careful Typist
1497,66.6,94.1,8.5,16,409,22.7,24,Balanced Typist
1498,61.0,93.3,8.6,17,536,9.2,9,Balanced Typist
1499,68.8,94.4,6.1,21,539,21.3,23,Balanced Typist
1500,64.2,92.4,10.8,12,400,26.2,27,Balanced Typist
1501,88.9,87.9,15.1,25,621,22.4,34,Balanced Typist
1502,68.0,89.8,13.6,28,548,20.3,22,Balanced Typist
1503,99.0,84.1,22.0,23,626,10.6,19,Inconsistent Typist
1504,105.0,93.6,7.4,16,113,27.4,51,Fast Typist
1505,62.2,92.8,8.2,16,215,4.0,4,Balanced Typist
1506,86.8,92.3,7.5,2,260,11.3,16,Fast Typist
1507,76.3,93.1,8.8,19,488,20.0,27,Balanced Typist
1508,55.4,88.7,13.3,14,398,17.5,15,Balanced Typist
1509,52.8,89.9,14.1,29,655,15.6,13,Inconsistent Typist
1510,64.5,95.2,7.1,8,483,14.3,15,Balanced Typist
1511,62.1,83.6,16.0,12,456,17.9,18,Balanced Typist
1512,54.7,94.5,6.4,19,664,7.7,7,Careful Typist
1513,103.4,93.3,9.8,8,129,19.0,31,Fast Typist
1514,61.7,80.1,24.0,32,690,40.9,41,Inconsistent Typist
1515,71.0,92.3,10.4,22,190,19.1,21,Balanced Typist
1516,65.1,90.2,14.1,19,469,21.0,24,Balanced Typist
1517,94.7,97.8,4.7,7,297,17.3,25,Fast Typist
1518,78.0,94.4,7.7,0,338,21.4,29,Fast Typist
1519,61.3,89.3,13.4,20,220,34.5,33,Balanced Typist
1520,62.9,94.2,5.9,18,415,21.9,23,Balanced Typist
1521,60.7,98.8,2.7,23,263,23.8,24,Balanced Typist
1522,63.4,84.1,16.0,15,120,34.5,35,Balanced Typist
1523,96.8,95.0,6.8,9,307,15.5,25,Fast Typist
1524,118.3,70.5,30.0,48,492,32.8,65,Inconsistent Typist
1525,74.5,94.7,7.8,20,493,25.8,29,Balanced Typist
1526,103.5,93.5,7.9,4,188,7.2,13,Fast Typist
1527,55.7,78.4,24.1,33,800,19.0,17,Inconsistent Typist
1528,104.6,97.9,2.3,7,173,14.3,25,Fast Typist
1529,72.1,86.3,16.0,19,409,23.5,28,Balanced Typist
1530,72.6,96.5,4.2,7,486,14.0,18,Balanced Typist
1531,87.1,93.3,6.2,14,207,23.1,33,Balanced Typist
1532,66.4,99.9,0.4,2,445,29.3,33,Careful Typist
1533,95.4,93.8,9.3,6,145,8.0,12,Fast Typist
1534,77.8,91.9,9.9,15,605,11.0,15,Balanced Typist
1535,66.9,94.8,5.9,11,353,27.4,29,Balanced Typist
1536,59.5,89.0,13.9,15,622,17.1,18,Balanced Typist
1537,51.3,100.0,0.4,10,743,15.2,13,Careful Typist
1538,65.6,87.8,15.0,12,526,21.5,23,Balanced Typist
1539,41.3,97.2,4.3,10,969,19.0,14,Careful Typist
1540,99.3,93.5,6.8,8,168,21.7,35,Fast Typist
1541,62.2,97.1,4.0,13,1034,23.3,26,Careful Typist
1542,95.2,93.3,7.3,8,230,6.0,9,Fast Typist
1543,62.7,93.5,9.0,14,299,24.2,24,Balanced Typist
1544,75.4,84.2,16.0,19,375,27.0,36,Balanced Typist
1545,103.5,97.9,5.3,1,228,9.7,15,Fast Typist
1546,58.4,99.5,3.1,14,787,21.9,21,Careful Typist
1547,93.3,90.0,10.0,14,314,16.7,28,Fast Typist
1548,117.1,93.3,9.9,11,340,15.7,31,Fast Typist
1549,111.2,95.9,5.8,11,140,9.9,18,Fast Typist
1550,81.2,91.3,12.2,16,458,26.3,35,Balanced Typist
1551,68.2,94.4,6.2,14,197,30.7,33,Balanced Typist
1552,62.3,88.0,13.3,6,317,17.2,17,Balanced Typist
1553,66.3,83.0,23.7,38,564,10.8,13,Inconsistent Typist
1554,94.0,91.3,11.4,4,210,13.7,22,Fast Typist
1555,80.0,76.0,30.0,60,351,17.9,25,Inconsistent Typist
1556,120.0,91.9,9.6,7,146,25.5,52,Fast Typist
1557,37.0,98.2,3.0,13,847,18.0,10,Careful Typist
1558,47.6,95.8,4.6,15,1275,29.9,25,Careful Typist
1559,74.1,92.4,9.5,15,132,13.0,16,Balanced Typist
1560,48.6,83.3,23.7,27,334,5.7,5,Inconsistent Typist
1561,26.9,97.0,7.1,35,449,14.7,7,Inconsistent Typist
1562,93.0,97.7,5.2,6,293,13.0,22,Fast Typist
1563,62.2,95.1,8.2,6,271,27.2,30,Balanced Typist
1564,60.2,88.6,12.5,15,527,24.0,25,Balanced Typist
1565,67.8,93.6,9.3,6,415,25.7,27,Balanced Typist
1566,77.9,92.1,11.9,30,567,9.2,12,Balanced Typist
1567,80.0,89.3,14.9,14,500,12.2,16,Balanced Typist
1568,48.4,95.3,6.1,4,786,37.0,30,Careful Typist
1569,77.5,70.0,30.0,10,221,32.8,43,Inconsistent Typist
1570,70.0,93.5,7.9,18,402,12.0,14,Balanced Typist
1571,96.1,98.6,3.7,10,226,4.0,7,Fast Typist
1572,40.1,93.9,9.8,40,1063,31.9,22,Inconsistent Typist
1573,92.9,92.1,7.6,4,81,14.2,23,Fast Typist
1574,60.4,91.2,9.5,16,152,19.6,18,Balanced Typist
1575,60.0,88.6,14.2,13,454,22.5,23,Balanced Typist
1576,39.3,95.9,4.5,11,726,11.4,7,Careful Typist
1577,67.1,95.4,10.2,19,356,42.2,48,Inconsistent Typist
1578,78.0,93.6,7.5,5,338,20.2,26,Fast Typist
1579,83.8,94.3,5.8,19,449,17.0,23,Balanced Typist
1580,67.9,90.6,11.9,17,379,21.0,22,Balanced Typist
1581,85.4,86.0,26.1,41,575,21.7,29,Inconsistent Typist
1582,66.1,80.1,25.0,46,585,17.4,19,Inconsistent Typist
1583,53.1,93.9,18.4,39,777,34.9,29,Inconsistent Typist
1584,88.6,80.0,27.3,28,552,5.8,9,Inconsistent Typist
1585,44.2,97.5,1.5,10,968,24.7,17,Careful Typist
1586,67.6,90.5,11.1,18,435,21.6,26,Balanced Typist
1587,96.8,92.8,9.8,11,324,14.7,23,Fast Typist
1588,59.2,82.5,22.9,23,349,12.3,11,Inconsistent Typist
1589,50.5,98.8,2.2,15,1335,11.0,9,Careful Typist
1590,69.3,89.5,15.0,12,398,22.1,24,Balanced Typist
1591,53.4,95.9,4.2,13,908,31.2,28,Careful Typist
1592,64.2,93.6,7.0,19,364,12.0,13,Balanced Typist
1593,46.7,83.2,19.2,42,578,17.3,13,Inconsistent Typist
1594,75.4,92.2,10.4,14,306,19.2,26,Balanced Typist
1595,48.3,71.5,30.0,30,824,13.9,11,Inconsistent Typist
1596,33.4,86.8,22.3,44,556,21.1,13,Inconsistent Typist
1597,74.1,88.5,13.0,26,532,14.8,18,Balanced Typist
1598,96.7,94.6,5.6,7,50,24.0,42,Fast Typist
1599,85.2,92.3,9.6,18,561,13.6,19,Balanced Typist
1600,40.0,97.0,11.5,51,635,2.0,1,Inconsistent Typist
1601,104.0,85.0,20.4,24,1196,19.7,33,Inconsistent Typist
1602,55.1,99.5,2.2,7,592,10.4,10,Careful Typist
1603,105.7,97.0,10.8,34,773,8.0,13,Inconsistent Typist
1604,99.3,90.7,9.3,19,159,15.1,24,Fast Typist
1605,100.6,93.0,15.2,33,608,29.8,52,Inconsistent Typist
1606,68.8,90.9,13.0,10,282,19.0,21,Balanced Typist
1607,54.4,95.4,5.7,12,609,27.4,25,Careful Typist
1608,43.7,82.7,26.4,24,510,2.0,1,Inconsistent Typist
1609,63.3,96.6,4.9,12,1048,22.5,25,Careful Typist
1610,105.8,92.0,8.2,8,193,27.1,47,Fast Typist
1611,94.1,94.6,3.9,13,111,4.0,6,Fast Typist
1612,72.8,93.6,9.6,28,495,20.2,23,Balanced Typist
1613,107.8,95.7,5.3,11,54,19.2,34,Fast Typist
1614,74.9,87.9,12.4,11,534,15.0,20,Balanced Typist
1615,69.6,95.1,7.6,10,352,21.9,25,Balanced Typist
1616,65.8,89.5,10.5,27,586,15.4,18,Balanced Typist
1617,67.0,92.4,9.7,28,228,11.7,14,Balanced Typist
1618,88.2,90.4,13.1,12,650,23.8,34,Balanced Typist
1619,94.9,97.3,3.4,6,211,17.7,30,Fast Typist
1620,86.6,91.5,9.0,8,325,28.0,43,Fast Typist
1621,64.9,98.0,2.8,10,786,26.0,26,Careful Typist
1622,101.1,93.0,7.1,10,183,7.5,12,Fast Typist
1623,88.0,92.7,10.3,21,407,10.3,16,Balanced Typist
1624,96.9,97.0,1.3,12,328,19.2,32,Fast Typist
1625,97.4,96.6,2.9,13,336,6.8,11,Fast Typist
1626,65.8,91.5,12.1,15,319,37.9,40,Balanced Typist
1627,65.8,93.4,9.4,15,401,11.3,12,Balanced Typist
1628,62.6,90.6,12.3,23,472,21.3,22,Balanced Typist
1629,58.9,97.5,5.3,13,1037,49.5,46,Careful Typist
1630,50.8,100.0,0.0,14,1102,33.5,27,Careful Typist
1631,63.5,95.6,4.5,15,799,34.8,35,Careful Typist
1632,75.3,93.2,7.1,27,474,18.7,23,Balanced Typist
1633,75.0,85.5,15.7,19,675,24.3,31,Balanced Typist
1634,65.0,81.3,26.3,33,687,32.6,37,Inconsistent Typist
1635,37.4,99.8,1.5,7,560,34.3,23,Careful Typist
1636,86.9,96.2,3.6,1,110,13.0,18,Fast Typist
1637,82.9,92.5,9.7,11,337,13.2,20,Fast Typist
1638,74.0,92.8,9.3,18,527,22.0,26,Balanced Typist
1639,99.2,94.4,8.9,13,175,3.0,5,Fast Typist
1640,97.4,91.4,11.6,9,50,12.1,20,Fast Typist
1641,66.7,94.4,7.1,16,518,23.9,27,Balanced Typist
1642,62.2,91.3,17.4,46,674,60.0,65,Inconsistent Typist
1643,67.3,96.3,4.8,14,417,20.1,24,Balanced Typist
1644,105.2,97.2,5.3,11,330,17.3,31,Fast Typist
1645,78.0,98.3,1.5,13,1113,29.0,37,Careful Typist
1646,90.9,95.3,6.6,7,82,6.6,10,Fast Typist
1647,64.9,89.1,11.9,29,344,8.3,9,Balanced Typist
1648,71.1,81.8,26.0,52,753,3.6,4,Inconsistent Typist
1649,84.1,94.7,4.6,21,213,26.0,34,Balanced Typist
1650,57.1,90.9,15.0,17,431,33.3,31,Balanced Typist
1651,91.7,92.6,10.1,19,444,24.1,39,Balanced Typist
1652,84.9,95.6,6.0,0,89,3.6,5,Fast Typist
1653,103.4,92.0,6.4,6,290,15.4,25,Fast Typist
1654,94.9,93.2,7.2,4,148,16.0,24,Fast Typist
1655,82.6,90.3,11.9,10,253,16.8,23,Fast Typist
1656,71.5,93.1,8.5,23,155,5.5,6,Balanced Typist
1657,99.5,94.3,8.7,8,261,23.6,41,Fast Typist
1658,109.0,94.2,6.3,8,298,19.7,38,Fast Typist
1659,96.2,95.0,7.0,2,82,22.3,36,Fast Typist
1660,62.9,70.0,30.0,64,159,2.0,2,Inconsistent Typist
1661,93.7,77.8,26.8,58,1237,2.0,3,Inconsistent Typist
1662,95.9,95.7,6.8,2,130,13.5,23,Fast Typist
1663,69.2,90.2,11.3,17,409,21.3,23,Balanced Typist
1664,75.8,92.6,10.5,12,153,12.0,16,Balanced Typist
1665,59.2,93.3,10.3,24,482,24.5,25,Balanced Typist
1666,50.0,92.3,10.1,19,545,22.5,18,Balanced Typist
1667,71.3,93.0,9.3,17,452,28.7,32,Balanced Typist
1668,101.7,94.9,8.9,9,259,20.4,33,Fast Typist
1669,72.9,88.2,19.6,13,772,25.4,32,Inconsistent Typist
1670,66.1,96.0,3.7,6,1033,33.6,34,Careful Typist
1671,59.2,91.5,9.9,21,402,25.7,25,Balanced Typist
1672,40.1,91.2,13.6,46,539,4.3,3,Inconsistent Typist
1673,52.6,96.6,4.6,11,1175,8.8,8,Careful Typist
1674,113.9,74.1,30.0,37,645,9.0,17,Inconsistent Typist
1675,63.9,91.7,13.6,15,406,7.7,8,Balanced Typist
1676,59.3,86.9,16.0,17,723,24.8,26,Balanced Typist
1677,107.2,92.5,9.6,0,252,16.8,30,Fast Typist
1678,78.9,99.0,3.1,18,481,18.1,23,Balanced Typist
1679,70.5,88.1,15.0,17,298,18.8,22,Balanced Typist
1680,58.9,70.0,30.0,14,918,10.0,9,Inconsistent Typist
1681,61.1,95.0,4.8,5,863,12.9,14,Careful Typist
1682,102.8,93.4,8.3,12,269,13.9,24,Fast Typist
1683,52.5,85.2,21.4,32,725,25.0,22,Inconsistent Typist
1684,75.4,93.6,5.9,9,377,27.7,37,Balanced Typist
1685,61.4,82.5,19.9,37,1206,29.6,32,Inconsistent Typist
1686,83.3,100.0,1.4,15,142,18.1,24,Fast Typist
1687,120.0,97.8,1.6,2,198,21.9,44,Fast Typist
1688,94.9,93.2,8.6,13,325,17.3,27,Fast Typist
1689,110.5,95.4,8.7,3,265,14.0,24,Fast Typist
1690,40.7,81.9,25.7,27,985,2.3,2,Inconsistent Typist
1691,110.0,91.3,11.5,8,144,3.0,6,Fast Typist
1692,62.7,91.0,13.8,25,293,30.1,29,Balanced Typist
1693,56.3,91.1,11.3,21,260,13.1,13,Balanced Typist
1694,48.8,92.9,5.9,15,895,13.2,11,Careful Typist
1695,74.1,96.9,3.5,11,609,35.5,41,Careful Typist
1696,47.2,93.8,8.0,46,632,29.1,23,Inconsistent Typist
1697,60.7,94.9,8.2,15,269,23.2,23,Balanced Typist
1698,66.9,89.9,12.5,26,415,9.9,11,Balanced Typist
1699,97.4,95.3,7.3,0,204,17.4,29,Fast Typist
1700,72.5,89.4,12.6,21,393,19.4,23,Balanced Typist
1701,69.8,93.2,11.0,10,545,18.9,23,Balanced Typist
1702,40.6,98.7,2.1,14,910,33.0,23,Careful Typist
1703,113.7,95.6,5.9,8,101,20.8,38,Fast Typist
1704,104.3,94.6,5.3,4,176,16.4,27,Fast Typist
1705,65.2,94.3,7.8,10,441,18.6,22,Balanced Typist
1706,57.1,90.3,13.3,21,280,30.2,31,Balanced Typist
1707,89.4,93.1,8.7,8,302,17.8,27,Fast Typist
1708,61.5,95.2,5.0,15,822,49.5,52,Careful Typist
1709,66.0,97.9,2.0,15,1413,30.3,33,Careful Typist
1710,68.6,77.2,30.0,23,733,35.6,42,Inconsistent Typist
1711,89.5,95.3,4.6,11,317,10.9,16,Fast Typist
1712,49.5,96.7,3.9,14,964,22.1,18,Careful Typist
1713,69.4,95.3,6.2,12,1212,20.2,24,Careful Typist
1714,67.1,96.3,4.0,8,874,34.2,39,Careful Typist
1715,81.5,84.4,16.0,19,675,24.3,32,Balanced Typist
1716,84.7,94.0,5.7,9,222,16.4,24,Fast Typist
1717,64.0,95.0,9.3,15,534,6.2,6,Balanced Typist
1718,67.4,86.2,21.3,29,985,6.1,7,Inconsistent Typist
1719,96.9,91.5,10.2,1,93,7.6,13,Fast Typist
1720,74.1,86.4,15.9,40,539,17.8,22,Inconsistent Typist
1721,63.1,87.8,16.0,9,425,20.9,23,Balanced Typist
1722,60.4,75.7,30.0,44,604,20.4,21,Inconsistent Typist
1723,81.8,87.2,14.4,13,437,11.4,14,Balanced Typist
1724,58.1,100.0,0.6,16,1313,6.9,7,Careful Typist
1725,86.0,88.6,14.7,21,670,18.9,28,Balanced Typist
1726,76.2,94.5,10.9,18,397,26.7,35,Balanced Typist
1727,97.4,95.7,6.1,5,407,26.3,42,Fast Typist
1728,50.9,97.0,11.3,33,1140,22.5,20,Inconsistent Typist
1729,70.2,91.6,11.1,16,328,17.6,21,Balanced Typist
1730,85.4,70.0,30.0,42,524,8.6,12,Inconsistent Typist
1731,62.7,92.4,8.3,14,366,19.6,19,Balanced Typist
1732,73.2,80.5,22.6,18,1038,2.0,3,Inconsistent Typist
1733,88.1,93.8,8.5,5,286,31.1,43,Fast Typist
1734,76.1,75.9,26.6,48,442,2.0,2,Inconsistent Typist
1735,65.2,96.3,4.7,15,1078,22.8,26,Careful Typist
1736,79.0,92.8,7.2,16,223,20.2,28,Balanced Typist
1737,42.5,97.6,4.5,16,1194,20.7,15,Careful Typist
1738,54.4,97.3,5.4,9,944,33.5,28,Careful Typist
1739,71.3,92.4,10.7,23,328,29.5,36,Balanced Typist
1740,82.4,93.5,9.6,14,184,20.2,27,Balanced Typist
1741,115.5,94.4,8.1,8,84,13.9,26,Fast Typist
1742,57.1,78.7,29.4,46,381,2.7,2,Inconsistent Typist
1743,64.3,100.0,0.0,7,1090,36.4,37,Careful Typist
1744,73.0,99.4,1.4,11,770,10.0,13,Careful Typist
1745,68.6,94.2,11.0,14,581,16.0,20,Balanced Typist
1746,103.1,92.6,9.5,7,50,4.7,8,Fast Typist
1747,51.3,96.0,6.4,1,1061,37.8,33,Careful Typist
1748,70.7,95.6,3.0,24,437,10.1,12,Balanced Typist
1749,45.6,96.7,3.0,15,411,32.5,23,Careful Typist
1750,110.2,97.5,4.1,1,291,21.1,37,Fast Typist
1751,58.8,75.7,27.2,14,510,37.2,37,Inconsistent Typist
1752,73.7,85.1,20.7,39,753,26.7,30,Inconsistent Typist
1753,104.0,94.1,7.9,7,235,3.5,7,Fast Typist
1754,46.6,96.5,4.3,16,1028,14.7,12,Careful Typist
1755,96.5,93.8,9.4,11,244,20.0,34,Fast Typist
1756,104.7,95.7,7.0,4,232,11.3,20,Fast Typist
1757,76.3,95.3,6.4,19,560,7.7,9,Balanced Typist
1758,80.7,95.4,6.1,11,306,9.5,13,Fast Typist
1759,86.7,95.8,8.0,3,229,26.9,40,Fast Typist
1760,104.9,96.6,5.0,7,300,17.0,28,Fast Typist
1761,50.8,90.8,13.7,19,465,21.1,19,Balanced Typist
1762,55.2,83.5,18.4,41,849,33.0,32,Inconsistent Typist
1763,51.0,98.5,2.9,14,778,43.4,38,Careful Typist
1764,57.4,91.7,11.0,22,505,30.0,27,Balanced Typist
1765,89.0,86.0,18.3,25,486,12.7,19,Inconsistent Typist
1766,85.7,82.1,23.5,40,754,8.8,13,Inconsistent Typist
1767,78.7,94.9,5.9,18,391,20.3,28,Balanced Typist
1768,71.0,89.1,13.4,18,668,19.3,23,Balanced Typist
1769,68.6,84.6,19.9,21,390,2.0,2,Inconsistent Typist
1770,92.5,91.9,10.5,20,659,29.7,43,Balanced Typist
1771,82.6,84.0,24.1,35,778,17.1,24,Inconsistent Typist
1772,60.4,83.5,20.5,35,457,30.2,32,Inconsistent Typist
1773,62.0,89.9,15.2,22,476,22.2,22,Balanced Typist
1774,97.2,93.1,8.1,7,191,9.7,15,Fast Typist
1775,65.7,93.0,9.8,15,485,21.2,21,Balanced Typist
1776,27.7,83.3,28.0,47,926,26.0,11,Inconsistent Typist
1777,102.2,95.6,7.1,20,216,24.1,38,Fast Typist
1778,68.5,90.8,11.6,7,291,15.7,19,Balanced Typist
1779,71.4,93.3,9.2,10,517,10.0,12,Balanced Typist
1780,77.8,91.4,9.6,18,261,6.2,8,Balanced Typist
1781,56.8,96.4,3.4,9,1443,29.0,27,Careful Typist
1782,72.1,89.2,12.5,15,408,7.3,9,Balanced Typist
1783,83.9,75.9,29.6,40,1333,11.6,16,Inconsistent Typist
1784,65.6,95.4,8.8,14,237,23.4,27,Balanced Typist
1785,80.1,91.2,11.0,16,531,21.6,31,Balanced Typist
1786,104.1,90.4,11.8,12,317,10.3,16,Fast Typist
1787,69.9,89.8,13.6,19,197,4.0,4,Balanced Typist
1788,91.2,93.6,7.6,7,55,15.2,25,Fast Typist
1789,74.2,82.0,16.0,16,349,35.3,44,Balanced Typist
1790,51.7,94.6,7.9,14,220,20.4,19,Balanced Typist
1791,76.5,92.8,11.5,31,1099,9.7,13,Inconsistent Typist
1792,108.5,94.1,6.6,8,317,8.6,16,Fast Typist
1793,79.4,93.5,9.9,10,553,13.8,19,Balanced Typist
1794,116.1,96.9,5.8,8,289,4.5,8,Fast Typist
1795,75.3,97.3,2.8,18,636,16.3,20,Balanced Typist
1796,80.6,89.2,13.0,20,317,6.6,9,Balanced Typist
1797,117.6,91.3,11.7,10,186,17.5,34,Fast Typist
1798,114.5,92.1,11.4,11,137,18.4,36,Fast Typist
1799,60.4,98.9,1.4,8,574,26.0,25,Careful Typist
1800,84.4,92.8,9.8,19,354,34.8,45,Balanced Typist
1801,102.1,95.5,8.0,8,179,16.0,29,Fast Typist
1802,84.8,87.1,12.3,15,409,4.0,6,Balanced Typist
1803,99.6,91.6,11.7,8,333,21.3,36,Fast Typist
1804,83.0,79.3,27.8,31,742,18.2,27,Inconsistent Typist
1805,107.0,93.9,7.7,1,174,26.8,52,Fast Typist
1806,104.1,94.9,6.7,12,245,9.1,15,Fast Typist
1807,120.0,93.1,9.0,12,114,11.2,21,Fast Typist
1808,66.8,94.2,7.9,8,292,19.3,22,Balanced Typist
1809,99.0,93.8,8.0,10,210,15.9,26,Fast Typist
1810,53.4,98.3,2.8,10,661,23.2,21,Careful Typist
1811,68.0,81.2,26.1,57,645,2.0,2,Inconsistent Typist
1812,80.1,95.8,3.7,11,455,5.3,7,Balanced Typist
1813,73.7,88.1,14.0,18,501,25.3,31,Balanced Typist
